dataset_id,Data providers,Contact Organizations,Total Occurrences
e1a3fcee-02f7-40d6-a22f-d93cdd52413d,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",75
79eafe98-b6b8-48c7-9d10-1204044ad239,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",174
a33f249d-83ed-4e6e-84e3-d3144153b3de,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",6185
b39b3b38-6dc2-400f-b177-51b98035bcb4,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",32
decbd260-0bf6-439b-b25f-c36bb5ddb373,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",36
585629ea-cc63-4f8a-98a5-d7b6f7025adb,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",804
34b300d6-4a7c-47da-a830-58688183431b,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",104
fefcba02-f27c-448e-8038-e4a5e0bd51d7,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",3028
a861b8c9-2113-4410-91f1-05657656dcc9,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",131
85d91292-efc6-4938-b6d4-17131ed4388f,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",20520
89e3bd22-3872-43f9-866d-20be987b5519,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",13274
6e081641-0bf2-4f4e-9d47-8a6aed8b4dfe,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",8121
fcbb56da-7237-43a3-831e-d45571496c68,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",153724
03d772f9-454f-42f6-91df-4d1faf2ead16,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",13676
cda34487-9dd8-4868-9043-8169088401ab,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",11253
c3aa6b9f-8409-4374-a481-5544222d8166,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",5661
da433612-e245-4736-8d9a-ddc00693eb1f,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",16
22425148-d988-46b0-90d7-c47fdb290dd6,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",45
64bf2c2d-0e8c-484d-90ce-81b3a79c1f3b,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",849
ff91dc4c-b725-45d9-9bfa-f046b36a9f0b,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",71
6cc0a703-f124-4170-9bef-f59e07c0a85c,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",14
6dc643dc-1a98-4292-b1f6-483ed5659146,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
fbe8a17d-9734-471c-98f5-98c837c49bf4,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
f49b2ebe-d278-4454-8b3e-c04eb3c0362d,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
0ac3ee87-ce2a-47b6-bd08-2909f54705e5,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",463
9080ddf4-075c-4bf1-875c-338998c7f897,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
6cccff93-336f-4f42-8af3-338e6ac3e534,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
4fed3d0e-0669-4162-be64-0f3f72e51316,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",37
86ffd903-47fc-435e-a42e-f3aec79c2d03,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",171
dccf6113-e39c-4ac4-b35f-e0e84316c491,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",1
4e64116e-a1a6-4868-ae38-667693cba26c,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",3
ea340301-ce77-46bb-a0e2-8121e97ac784,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",1
5fdc6f5e-6488-4ef0-977b-23bee8d8d2c3,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",8
d45a9a91-0786-45d8-a601-168726ede9ae,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",32
a223aef7-324a-4729-8dc9-6a9b2b578e08,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",2
b9a8255c-f6db-4178-b170-eacb1b140354,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",16
c5671a74-f8ba-4dfb-a758-1adbbdf6034a,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",11
fe29eaa5-9dd4-4eb2-be36-6c567f5c691c,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",17
761fb84e-e185-45b6-a4f3-6a6c5dad8afe,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",65
9f81074c-9d95-4f6e-9a4b-6da84b6c80a7,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",12
960af095-723d-45a1-ba60-8b2c69550aa4,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",3
32948ff1-6f03-4877-b813-4919829bcca3,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",9
fecb2219-2c7d-4324-8a13-e95fe552a743,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",24
b3e395c5-6a2b-4f81-af8f-05391afb0d26,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",45
f7daa4f5-9adf-418c-bdf9-a502fa3e34a7,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",43
a09d8958-bce0-408c-b031-109e43b8bed0,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",31
f070f89a-2688-4c00-a5a4-8d997277c791,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",168
b9ab151f-044a-4942-bacf-5e012a870884,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",60
cd94ac49-d8f6-4a50-a3ea-82dd8183c154,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",978
1d21c746-bd67-4f5f-9306-ada3f4d85f04,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",38
85ced676-54ec-449b-8a23-80b926f34b7f,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",27
832f6885-22c2-446f-804e-eeb53dc6dd1e,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",15
dbc6f16b-6255-4bf0-9d49-c4b061c59f3b,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",5
9362fac0-8252-4afe-9855-822113401709,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
0af86daa-cc5a-4215-b193-f11a8d0320c2,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",16
4a2ab520-d3b2-4907-bac8-baf228b88306,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",12
675bd2af-d797-467f-8fac-25f1b8e3b233,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",5
b1c2c519-8276-4a89-99c4-24e18e6feb55,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",98
a279b1c2-44c7-426e-8295-55effa2b9a37,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",153
6241a7ff-4504-4b98-b64d-ea7b9b5f4f5a,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",51
8f066bc7-f4d3-4b40-a0a4-4dfabfaa2585,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",18
60f8c854-017a-45c9-81f9-8c8cc95ad116,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",14
a055ea7b-0d72-43e7-96ce-9528c098c02c,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",1
af34bdc9-97ec-4641-9edb-3ec987343722,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",4
41d36254-cdd2-4e1f-a847-2ec6c8201993,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",4
2aaac719-7589-4ae3-b82c-240b4628602c,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",5
15c4b1e8-df15-41b5-b232-ccc8d6186099,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",5
05829a6e-7b1a-4620-a893-0cac55a66702,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",20
58925f8d-4f01-4aa0-80d3-a54710340f93,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",4
0ecb62c9-09c7-4d8f-bbb3-7a01aa8acc57,[],"['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",0
e27fe9b5-a6f4-48da-86ec-86b4bc171201,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",1
1def293d-1913-4aa7-867d-854de83c3a97,"['Duke University', 'Happywhale']","['Happywhale', 'Happywhale', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Happywhale', 'happywhale.com', '']",9
